"name","dept","area","count","adjustedcount","year"
Arash Nobari,Bu-Ali Sina University,snam,1.0,0.25,2016
Arbee L. P. Chen,National Chengchi University,snam,1.0,0.25,2014
Archit Ahluwalia,Jaypee Institute of Information Technology,snam,1.0,0.25,2017
Areej Alsini,University of Western Australia,tcss,1.0,0.33333,2020
Arefeh Yavary,University of Tehran,snam,1.0,0.33333,2020
Ariana Need,University of Twente,socnet,1.0,0.5,2003
Ariana Need,University of Twente,socnet,1.0,0.2,2019
Ariella Richardson,Lev Academic Center,tcss,1.0,0.25,2014
Arif Mohaimin Sadri,Florida International University,snam,1.0,0.25,2018
Arif Mohaimin Sadri,Florida International University,snam,1.0,0.33333,2019
Arijit Khan 0001,Nanyang Technological University,snam,1.0,0.5,2017
Arijit Sur,IIT Guwahati,tcss,1.0,0.5,2020
Arijit Sur,IIT Guwahati,tcss,1.0,0.33333,2021
Aristides Gionis,Aalto University,tsc,1.0,0.25,2018
Arkady B. Zaslavsky,CSIRO,tcss,1.0,0.16667,2015
Arkaitz Zubiaga,City University of New York,snam,1.0,0.5,2014
Arkaitz Zubiaga,City University of New York,tsc,1.0,0.2,2018
Arman Kabiri,UNSW,tcss,1.0,0.14286,2020
Armando Faggiano,University of Salerno,snam,1.0,0.25,2016
Armando Faggiano,University of Salerno,snam,1.0,0.25,2017
Armelle Brun,Nancy University,snam,1.0,0.33333,2011
Armin Bernstetter,Julius Maximilians University Würzburg,tsc,1.0,0.14286,2020
Arnaud Sallaberry,Karachi Institute of Economics and Technology,snam,1.0,0.33333,2013
Arnaud Sallaberry,Karachi Institute of Economics and Technology,snam,1.0,0.25,2015
Arnim Bleier,GESIS - Leibniz Institute for the Social Sciences,tsc,1.0,0.16667,2019
Arnout van de Rijt,Stony Brook University,socnet,1.0,0.5,2007
Arnout van de Rijt,Stony Brook University,socnet,1.0,0.5,2008
Arnout van de Rijt,Stony Brook University,socnet,1.0,0.25,2009
Aron Culotta,Illinois Institute of Technology,snam,1.0,1.0,2016
Aron Culotta,Illinois Institute of Technology,snam,1.0,0.5,2018
Aron Lindberg,Stevens Institute of Technology,tsc,1.0,0.2,2020
Arpan Kumar Kar,Indian Institute of Technology,snam,1.0,0.25,2017
Arshad Muhammad 0001,Sohar University,tcss,1.0,0.25,2018
Arthi Ramachandran,University of Chicago,socnet,1.0,0.2,2020
Arthur Schram,University of Amsterdam,socnet,1.0,0.33333,2013
Arun Sundararajan,York University,socnet,1.0,0.5,2014
Arunabha Sen,Arizona State University,snam,1.0,0.090909,2013
Arunabha Sen,Arizona State University,socnet,1.0,0.5,2021
Arushi Gupta,University of Cincinnati,tcss,1.0,0.14286,2018
Arushi Gupta,University of Cincinnati,tcss,1.0,0.14286,2019
Arvid Alexander Eichner,Goethe University Frankfurt,tsc,1.0,0.33333,2020
Arwen H. DeCostanza,U.S. Army Research Laboratory,snam,1.0,0.5,2018
Arwen H. DeCostanza,U.S. Army Research Laboratory,tcss,1.0,0.25,2017
Arye Nehorai,Washington University in St. Louis,tcss,1.0,0.33333,2018
Asaf Shabtai,Ben-Gurion University of the Negev,tcss,1.0,0.14286,2017
Asal Jalilvand,Shahid Beheshti University,snam,1.0,0.5,2020
Aseel Addawood,University of Illinois at Urbana-Champaign,snam,1.0,0.25,2019
Asgarali Bouyer,Azarbaijan Shahid Madani University,tcss,1.0,0.33333,2018
Ash Mohammad Abbas,Aligarh Muslim University,snam,1.0,1.0,2021
Ashish Sharma 0004,IIT Kharagpur,tcss,1.0,0.25,2018
Ashkan Ebadi,University of Florida,snam,1.0,0.25,2019
Ashley R. Dainas,University of Indiana Bloomington,tsc,1.0,0.5,2020
Ashlynn R. Daughton,Los Alamos National Laboratory,snam,1.0,0.5,2021
Ashok Srinivasan,University of West Florida,snam,1.0,0.25,2021
Ashton M. Verdery,Pennsylvania State University,socnet,1.0,0.25,2012
Ashton M. Verdery,Pennsylvania State University,socnet,1.0,0.25,2018
Ashutosh Bhoi,IIT Bhubaneswar,snam,1.0,0.33333,2020
Ashwin Kucheriya,State University of New York at Buffalo,socnet,1.0,0.33333,2015
Asit Kumar Das,Indian Statistical Institute,snam,1.0,0.2,2018
Asit Kumar Das,Indian Statistical Institute,snam,1.0,0.25,2021
Assadaporn Sapsomboon,Chulalongkorn University,tcss,1.0,0.25,2019
Ata Ullah,National University of Modern Languages,tcss,1.0,0.125,2019
Athina Thanou,University of Athens,snam,1.0,0.33333,2017
Athina Thanou,University of Athens,tcss,1.0,0.33333,2019
Athina Thanou,University of Athens,tcss,1.0,0.33333,2020
Attila Soti,István Széchenyi University,snam,1.0,0.25,2020
Aurangzeb Khan,Gomal University,snam,1.0,0.2,2019
Auroop R. Ganguly,Northeastern University,snam,1.0,0.2,2020
Aurora Schmidt,Johns Hopkins University,snam,1.0,0.2,2016
Austin L. Toombs,Purdue University,tsc,1.0,0.25,2018
Austin R. Benson,Cornell University,snam,1.0,0.33333,2020
Aviad Elyashar,Ben-Gurion University of the Negev,snam,1.0,0.25,2014
Aviad Elyashar,Ben-Gurion University of the Negev,tcss,1.0,0.14286,2017
Avijit Gayen,IIT Patna,tcss,1.0,0.2,2019
Aviral Shrivastava,IIT Kharagpur,tcss,1.0,0.125,2020
Avner Bar-Hen,University Paris Descartes,socnet,1.0,0.25,2016
Axel Franzen,Institute of Sociology,socnet,1.0,0.5,2011
Ayan Kumar Bhowmick,IIT Kharagpur,tcss,1.0,0.2,2019
Ayman Al Zaatari,American University of Beirut,snam,1.0,0.33333,2021
Ayman Radwan,Telecommunications institute,tcss,1.0,0.14286,2019
Aymen Hamrouni,University of Carthage,tcss,1.0,0.25,2020
Ayoub Jibouni,Mohammed V University,snam,1.0,0.25,2020
Azadeh Hemmati,University of Sydney,snam,1.0,0.5,2016
Azam Bastanfard,Islamic Azad University,snam,1.0,0.25,2019
Azuraliza Abu Bakar,National University of Malaysia,snam,1.0,0.33333,2018
B. Aditya Prakash,Virginia Tech,snam,1.0,0.2,2014
B. Dawn Medlin,Appalachian State University,snam,1.0,0.33333,2013
B. K. Tripathy,VIT University,snam,1.0,0.5,2016
B. S. Manoj 0001,Indian Institute of Space Science and Technology,tcss,1.0,0.25,2020
Babar Shah,Zayed University,tcss,1.0,0.125,2021
Babiga Birregah,CNRS,snam,1.0,0.33333,2013
Baharan Mirzasoleiman,Sharif University of Technology,snam,1.0,0.25,2013
Bahareh Ashenagar,Shiraz University,snam,1.0,0.5,2019
Baihua Zheng,Singapore Management University,snam,1.0,0.5,2013
Balakrishnan Narayanaswamy,Indian Institute of Science,tcss,1.0,0.5,2019
Balasubramaniam Thirunavukarasu,Queensland University of Technology,tcss,1.0,0.11111,2019
Balasubramanya Murthy Kannanedhi Narasimha Sastry,PES University,snam,1.0,0.33333,2019
Baocheng Geng,Syracuse University,tcss,1.0,0.25,2019
Baoying Huang,Macau University of Science and Technology,tcss,1.0,0.16667,2021
Barbara B. Brewer,University of Arizona,socnet,1.0,0.2,2020
Barbara Caci,University of Palermo,snam,1.0,0.33333,2012
Barbara Carminati,Insubria University,snam,1.0,0.33333,2013
Barbara Carminati,Insubria University,snam,1.0,0.25,2014
Barbara Carminati,Insubria University,snam,1.0,0.2,2016
Barbara Entwisle,University of North Carolina,socnet,1.0,0.25,2012
Barbara Guidi,University of Pisa,tcss,1.0,0.25,2019
Barbara Guidi,University of Pisa,tcss,1.0,0.33333,2021
Barbara Pfetsch,FU Berlin,socnet,1.0,0.125,2018
Barry Markovsky,University of South Carolina,socnet,2.0,0.66667,2011
Barry Wellman,University of Toronto,socnet,3.0,1.6667,2007
Barry Wellman,University of Toronto,socnet,1.0,0.33333,2012
Bart Husslage,Fontys University of Applied Sciences,snam,1.0,0.25,2018
Bart Husslage,Fontys University of Applied Sciences,socnet,1.0,0.2,2015
Bart Van de Putte,Ghent University,socnet,1.0,0.33333,2015
Bartel A. Van de Walle,TU Delft,tcss,1.0,0.25,2019
Bas Hofstra,Stanford University,socnet,1.0,0.33333,2015
Bas Hofstra,Stanford University,socnet,1.0,0.25,2020
Basak Bilecen,Bielefeld University,socnet,2.0,0.83333,2018
Bassem Makni,IBM,tcss,1.0,0.2,2017
Bassem Makni,IBM,tcss,1.0,0.2,2018
Bastin Tony Roy Savarimuthu,University of Otago,snam,1.0,0.33333,2021
Bay-Yuan Hsu,University of California - Santa Barbara,tcss,1.0,0.33333,2018
Beata Lopaciuk-Gonczaryk,University of Warsaw,socnet,1.0,1.0,2016
Beate Volker,Utrecht University,socnet,1.0,0.25,2020
Beate Volker,Utrecht University,socnet,1.0,0.33333,2021
Beatriz Ramirez-Salazar,University of Guanajuato,tsc,1.0,0.14286,2019
Beau Dabbs,Carnegie Mellon University,socnet,1.0,0.33333,2020
Behnam Bahrak,University of Tehran,snam,1.0,0.33333,2020
Behnaz Eslami,Islamic Azad University,snam,1.0,0.2,2020
Behrouz H. Far,Global University,snam,1.0,0.25,2015
Behrouz Jedari,Dalian University of Technology,tcss,1.0,0.2,2016
Behrouz Tork Ladani,University of Isfahan,tcss,1.0,0.5,2020
Belinda Yuen,Singapore University of Technology and Design,tcss,1.0,0.11111,2019
Belkacem Chikhaoui,TELUQ University,snam,1.0,0.33333,2020
Bella Struminskaya,Utrecht University,socnet,1.0,0.2,2019
Ben Collingsworth,Florida Institute of Technology,snam,1.0,0.5,2014
Benedikt Meuthrath,Free University,snam,1.0,0.14286,2011
Benjamin Cornwell,Cornell University,socnet,1.0,1.0,2009
Benjamin Cornwell,Cornell University,socnet,1.0,0.5,2018
Benjamin Cowley 0001,University of Helsinki,tsc,1.0,0.16667,2021
Benjamin D. Horne,Rensselaer Polytechnic Institute,tsc,1.0,0.2,2019
Benjamin D. Zablocki,Rutgers University,socnet,1.0,0.33333,2015
Benjamin Hirsch,Khalifa University,snam,1.0,0.25,2021
Benjamin Lubin,Boston University,socnet,1.0,0.5,2015
Benjamin W. Campbell,Ohio State University,socnet,1.0,0.25,2018
Benjamin W. Campbell,Ohio State University,socnet,1.0,0.25,2019
Benjamin W. Campbell,Ohio State University,socnet,1.0,0.33333,2020
Benjamin W. K. Hung,Colorado State University,tcss,1.0,0.33333,2019
Benyuan Liu,University of Massachusetts,snam,1.0,0.2,2016
Beom Jun Kim,Ajou University,socnet,1.0,0.25,2006
Berat A. Erol,University of Texas at San Antonio,tcss,1.0,0.16667,2020
Bernard Grofman,University of California - Irvine,socnet,1.0,0.5,2002
Bernard J. Jansen,Qatar Computing Research Institute,snam,1.0,0.2,2018
Bernard J. Jansen,Qatar Computing Research Institute,tcss,1.0,0.5,2016
Bernardo A. Huberman,HP Labs,tcss,1.0,0.25,2014
Bernardo Creamer,University of the Americas,snam,1.0,0.5,2018
Bernd Heidergott,VU Amsterdam,socnet,1.0,0.33333,2019
Bernhard Leidner,University of Massachusetts,socnet,1.0,0.2,2017
Bernice A. Pescosolido,Indiana University,socnet,1.0,0.5,2010
Bernie Hogan,University of Oxford,socnet,1.0,0.2,2014
Bernie Hogan,University of Oxford,socnet,1.0,0.16667,2021
Bert De Cuyper,KU Leuven,socnet,1.0,0.14286,2015
Bert Huang,Virginia Tech,snam,1.0,0.5,2018
Bertrand Jouve,CNRS,snam,1.0,0.25,2017
Beth Molnar,Northeastern University,socnet,1.0,0.25,2019
Bettina Berendt,KU Leuven,snam,1.0,0.33333,2016
Bettina Hoser,University of Karlsruhe (TH),socnet,1.0,0.5,2010
Bhavtosh Rath,University of Minnesota,snam,1.0,0.25,2018
Bhawna Saxena,Jaypee Institute of Information Technology,snam,1.0,0.5,2019
Bhawna Saxena,Jaypee Institute of Information Technology,snam,1.0,0.5,2020
Bijan Ranjbar Sahraei,Maastricht University,snam,1.0,0.25,2016
Bilal Gonen,University of Cincinnati,snam,1.0,0.14286,2016
Bill Mitchell,University of Newcastle,socnet,1.0,0.14286,2012
Billel Hamadache,Badji Mokhtar Annaba-University,snam,1.0,0.33333,2016
Billy Pik Lik Lau,Singapore University of Technology and Design,tcss,1.0,0.11111,2019
Bin Hu 0001,Lanzhou University,tcss,5.0,1.7833,2021
Bin Ning,Beijing Jiaotong University,tcss,1.0,0.25,2018
Bin Wu 0001,Beijing University of Posts and Telecommunications,snam,1.0,0.16667,2019
Bin Wu 0001,Beijing University of Posts and Telecommunications,snam,1.0,0.16667,2020
Bin Wu 0001,Beijing University of Posts and Telecommunications,tcss,2.0,0.45,2019
Bin Zhou 0003,Southern Illinois University,snam,1.0,1.0,2016
Binbin Hu,Beijing University of Posts and Telecommunications,tsc,1.0,0.16667,2018
Bing-Chuan Wang,City University of Hong Kong,tcss,1.0,0.5,2019
Bingxu Zhao,Yantai University,tcss,1.0,0.16667,2020
Binyao Duan,University of Science and Technology of China,tcss,1.0,0.25,2020
Biraj Dahal,Clemson University,snam,1.0,0.33333,2019
Bivas Mitra,IIT Kharagpur,snam,1.0,0.2,2017
Bivas Mitra,IIT Kharagpur,tcss,1.0,0.2,2019
Bivas Mitra,IIT Kharagpur,tcss,1.0,0.125,2020
Blair D. Sullivan,North Carolina State University,snam,1.0,0.2,2016
Blake C. Stacey,New England Complex Systems Institute,socnet,1.0,0.33333,2011
Bo An 0001,Nanyang Technological University,tcss,1.0,0.33333,2020
Bo Gao 0002,KU Leuven,snam,1.0,0.33333,2016
Bo Liu 0024,University of Auckland,tcss,1.0,0.16667,2021
Bo Xie 0002,Georgia Institute of Technology,snam,1.0,0.14286,2014
Bo Xu 0008,Dalian University of Technology,tcss,1.0,0.16667,2020
Bo Yang 0034,Tongji University,tcss,1.0,0.25,2019
Bo Zhang 0004,Shanghai Normal University,tcss,1.0,0.25,2019
Bo Zhang 0004,Shanghai Normal University,tcss,2.0,0.29167,2020
Bo Zhang 0004,Shanghai Normal University,tcss,1.0,0.2,2021
Bo Zhou 0001,Liverpool John Moores University,tcss,1.0,0.14286,2018
Bo-Han Yan,Henan University of Economics and Law,tcss,1.0,0.33333,2019
Bodhisatwa Bhattacharya,Birla Institute of Technology,snam,1.0,0.14286,2021
Bogdan Carbunar,Florida International University,tcss,1.0,0.33333,2017
Bogdan Carbunar,Florida International University,tsc,1.0,0.5,2020
Bogdan Dit,Boise State University,tsc,1.0,0.25,2021
Bogdan Gliwa,AGH University of Science and Technology,snam,1.0,0.5,2014
Bogoan Kim,Ajou University,tsc,1.0,0.1,2020
Bogumil Kaminski,Institute of Econometrics,socnet,1.0,0.33333,2018
Boleslaw K. Szymanski,Rensselaer Polytechnic Institute,snam,1.0,0.2,2014
Boleslaw K. Szymanski,Rensselaer Polytechnic Institute,snam,1.0,0.5,2015
Boleslaw K. Szymanski,Rensselaer Polytechnic Institute,tcss,1.0,0.33333,2014
Boleslaw K. Szymanski,Rensselaer Polytechnic Institute,tcss,1.0,0.5,2018
Boris G. Mirkin,HSE University,snam,1.0,0.5,2021
Borworn Papasratorn,King Mongkut's University of Technology Thonburi,snam,1.0,0.5,2018
Boyi Xu,Shanghai Jiao Tong University,tcss,1.0,0.2,2018
Bradford Z. Mahon,University of Rochester,snam,1.0,0.25,2016
Bradley Crouch,University of Illinois at Urbana-Champaign,socnet,1.0,0.33333,1999
Bradley S. Rees,Florida Institute of Technology,snam,1.0,0.5,2012
Brandon Brooks,Michigan State University,socnet,1.0,0.2,2014
Brandy Aven,Carnegie Mellon University,socnet,1.0,0.2,2020
Brea L. Perry,Indiana University,socnet,1.0,0.5,2010
Brea L. Perry,Indiana University,socnet,1.0,0.2,2021
Brendan Nyhan,University of Michigan,socnet,1.0,0.5,2011
Brent Simpson,University of South Carolina,socnet,1.0,0.5,2008
Brent Simpson,University of South Carolina,socnet,2.0,0.66667,2011
Brent Simpson,University of South Carolina,socnet,1.0,0.5,2016
Brett Snider,University of Guelph,tcss,1.0,0.2,2021
Brian C. Britt,University of Alabama,snam,1.0,0.16667,2021
Brian Carolan,City University of New York,socnet,1.0,1.0,2008
Brian Davis 0001,National University of Ireland,snam,1.0,0.2,2017
Brian E. Vaughn,Auburn University,socnet,1.0,0.25,2013
Brian E. Vaughn,Auburn University,socnet,1.0,0.25,2019
Brian F. Schaffner,University of Massachusetts,socnet,1.0,0.25,2015
Brian Francis,Lancaster University,socnet,1.0,0.33333,2014
Brian Heredia,Florida Atlantic University,snam,1.0,0.25,2017
Brian Heredia,Florida Atlantic University,snam,1.0,0.33333,2018
Brian J. Goode,Western University,snam,1.0,0.052632,2020
Brian Keegan,University of Colorado,tsc,1.0,0.33333,2020
Brian Mann,University of Notre Dame,snam,1.0,0.25,2017
Brian Rubineau,McGill University,socnet,1.0,0.33333,2019
Brian S. Mustanski,Western University,socnet,1.0,0.25,2017
Brice Effantin,CNRS,snam,1.0,0.33333,2019
Brigham S. Anderson,Carnegie Mellon University,socnet,1.0,0.33333,1999
Brijesh Singh,IIT Guwahati,tcss,1.0,0.33333,2021
Brijnesh J. Jain,Technical University Berlin,snam,1.0,0.25,2020
Britta Renner,University of Konstanz,socnet,1.0,0.33333,2020
Britta Ruhnau,University of Dortmund,socnet,1.0,1.0,2000
Brooke Foucault Welles,Northeastern University,socnet,1.0,0.5,2018
Bruce A. Desmarais,Pennsylvania State University,socnet,1.0,0.33333,2014
Bruce A. Desmarais,Pennsylvania State University,socnet,1.0,0.25,2015
Bruce A. Desmarais,Pennsylvania State University,socnet,1.0,0.2,2017
Bruce A. Desmarais,Pennsylvania State University,socnet,1.0,0.16667,2018
Bruce A. Desmarais,Pennsylvania State University,socnet,1.0,0.33333,2020
Bruce C. Straits,University of California - Santa Barbara,socnet,1.0,1.0,2000
Bruce Cronin,University of Greenwich,socnet,1.0,0.33333,2019
Bruce M. Kapron,University of Victoria,snam,2.0,0.41667,2013
Bruno Vicente Alves de Lima,Federal University of Piaui,snam,1.0,0.33333,2015
Bryan Ek,Rochester Institute of Technology,snam,1.0,0.25,2015
Bryan Perozzi,Stony Brook University,snam,1.0,0.33333,2014
Bryan R. Routledge,Carnegie Mellon University,snam,1.0,0.14286,2014
Buddha Singh,Jawaharlal Nehru University,snam,1.0,0.5,2021
Byoung-Tak Zhang,Seoul National University,snam,1.0,0.33333,2021
C. Christina Mehta,Emory University,socnet,1.0,0.16667,2017
C. I. Ezeife,University of Windsor,snam,1.0,0.33333,2021
C. Prem Sankar,University of Kerala,socnet,1.0,0.33333,2015
C. S. Shaijumon,Indian Institute of Space Science and Technology,tcss,1.0,0.25,2020
Cai Fu,Huazhong University of Science and Technology,tcss,1.0,0.16667,2020
Caitlin E. Hughes,UNSW,socnet,1.0,0.33333,2017
Caitlin Porter,Purdue University,socnet,1.0,0.25,2013
Caiwei Yuan,Harbin Institute of Technology,tcss,1.0,0.2,2019
Calton Pu,Georgia Institute of Technology,snam,1.0,0.33333,2014
Camellia Sarkar,IIT Indore,tcss,1.0,0.5,2016
Cameron Wong,University of Auckland,snam,1.0,0.33333,2020
Camille Roth,CNRS,socnet,1.0,0.5,2010
Camille Roth,CNRS,socnet,1.0,0.25,2013
Camilo Rocha,Pontifical Javeriana University,snam,1.0,0.25,2020
Candice L. Lanius,University of Alabama,snam,1.0,0.33333,2021
Carl A. Latkin,Johns Hopkins University,socnet,1.0,0.33333,2012
Carl Nordlund,Linköping University,socnet,1.0,1.0,2007
Carl Nordlund,Linköping University,socnet,1.0,1.0,2016
Carl Nordlund,Linköping University,socnet,1.0,1.0,2020
Carlene Wilson,Flinders University,socnet,1.0,0.25,2010
Carlo Lipizzi,Stevens Institute of Technology,tcss,1.0,0.25,2021
Carlo Morselli,Montreal university,snam,1.0,0.33333,2014
Carlo Morselli,Montreal university,socnet,1.0,0.33333,2007
Carlo Morselli,Montreal university,socnet,4.0,1.8333,2017
Carlo Morselli,Montreal university,socnet,1.0,0.5,2018
Carlo Morselli,Montreal university,socnet,1.0,0.33333,2021
Carlo Piccardi,Politecnico di Milano,socnet,1.0,0.33333,2017
Carlo Piccardi,Politecnico di Milano,socnet,1.0,0.2,2018
Carlos Alessandro Sena de Freitas,Federal University of Minas Gerais,snam,1.0,0.25,2016
Carlos Algara,University of California - Davis,snam,1.0,0.5,2019
Carlos Algara,University of California - Davis,snam,1.0,0.5,2020
Carlos Castillo 0001,Universitat Pompeu Fabra,snam,1.0,0.33333,2020
Carlos Lozares,Autonomous University of Barcelona,socnet,1.0,0.33333,2017
Carlos Rene Argueta,National Tsing Hua University,snam,1.0,0.33333,2016
Carmelo J. A. Bastos Filho,University of Pernambuco,snam,1.0,0.33333,2015
Carmen Ramos Carvajal,University of Oviedo,socnet,1.0,0.5,2006
Carol Lynn Martin,Arizona State University,socnet,1.0,0.2,2010
Carol Xiaojuan Ou,Tilburg University,tcss,1.0,0.33333,2018
Caroline Acker,Carnegie Mellon University,socnet,1.0,0.16667,2008
Carolyn J. Anderson,University of Illinois at Urbana-Champaign,socnet,1.0,0.33333,1999
Carson Kai-Sang Leung,University of Manitoba,snam,1.0,0.33333,2014
Carter T. Butts,University of California - Irvine,snam,1.0,0.5,2017
Carter T. Butts,University of California - Irvine,socnet,1.0,0.33333,1999
Carter T. Butts,University of California - Irvine,socnet,1.0,1.0,2001
Carter T. Butts,University of California - Irvine,socnet,1.0,1.0,2003
Carter T. Butts,University of California - Irvine,socnet,1.0,1.0,2006
Carter T. Butts,University of California - Irvine,socnet,1.0,1.0,2007
Carter T. Butts,University of California - Irvine,socnet,1.0,0.25,2012
Carter T. Butts,University of California - Irvine,socnet,2.0,0.53333,2013
Carter T. Butts,University of California - Irvine,socnet,1.0,0.2,2015
