Philippa E. Pattison,0,"Melbourne School of Psychological Sciences, University of Melbourne, VIC 3010, Australia"
Garry Robins,0,"Melbourne School of Psychological Sciences, University of Melbourne, VIC 3010, Australia"
Rachel Sacks-Davis,0,"Centre for Population Health, Burnet Institute, 85 Commercial Road, Melbourne, VIC 3004, Australia"
Galina Daraganova,0,"Melbourne School of Psychological Sciences, University of Melbourne, VIC 3010, Australia"
Margaret Hellard,0,"Centre for Population Health, Burnet Institute, 85 Commercial Road, Melbourne, VIC 3004, Australia"
Emma McBryde,0,"Department of Medicine (RMH), University of Melbourne, VIC 3010, Australia"
Yoshihisa Kashima,0,"Melbourne School of Psychological Sciences, The University of Melbourne, Australia"
Samuel Wilson,1,"School of Psychology and Psychiatry, Monash University, Australia"
Dean Lusher,0,"Faculty of Life and Social Sciences, Swinburne University of Technology, Australia"
Leonie J. Pearson,0,"Melbourne Sustainable Society Institute, The University of Melbourne, Australia"
Craig Pearson,0,"Melbourne Sustainable Society Institute, The University of Melbourne, Australia"
Werner Raub,0,"Department of Sociology/ICS, Utrecht University, Netherlands"
Vincent Buskens,0,"Department of Sociology/ICS, Utrecht University, Netherlands"
Vincenz Frey,0,"Department of Sociology/ICS, Utrecht University, Netherlands"
Scott D. McClurg,0,"Southern Illinois University, United States', 'Northeastern University and Harvard University, United States"
David Lazer,0,"Northeastern University and Harvard University, United States"
Skyler J. Cranmer,0,"University of North Carolina at Chapel Hill, United States"
Tobias Heinrich,0,"University of South Carolina, United States"
Bruce A. Desmarais,0,"University of Massachusetts at Amherst, United States"
Ronald L. Breiger,0,"School of Sociology, University of Arizona, Tucson, AZ 85721, United States"
Eric Schoon,0,"School of Sociology, University of Arizona, Tucson, AZ 85721, United States"
David Melamed,0,"Department of Sociology, University of South Carolina, Columbia, SC 29208, United States"
Victor Asal,0,"Department of Political Science, Rockefeller College of Public Affairs and Policy, University at Albany, Albany, NY 12222, United States"
R. Karl Rethemeyer,0,"Department of Public Administration and Policy, Rockefeller College of Public Affairs and Policy, University at Albany, Albany, NY 12222, United States"
Lauren Rhue,0,"New York University, United States"
Arun Sundararajan,0,"New York University, United States"
Paolo Parigi,0,"Stanford University, USA"
Laura Sartori,0,"Università di Bologna, University of Bologna, Italy"
Michael T. Heaney,0,"Organizational Studies Program and Department of Political Science, University of Michigan, 722 Dennison Building, 500 Church Street, Ann Arbor, MI 48109, United States"
Janet M. Box-Steffensmeier,0,"Department of Political Science, The Ohio State University, 2140 Derby Hall, 154 N. Oval Mall, Columbus, OH 43210, United States"
Dino P. Christenson,0,"Department of Political Science, Boston University, 232 Bay State Road, Boston, MA 02215, United States"
Justin H. Kirkland,0,"University of Houston, 447 Phillip Guthrie Hoffman Hall, Houston, TX 77204, United States"
Justin H. Gross,0,"University of North Carolina at Chapel Hill, United States"
Robert Huckfeldt,0,"University of California - Davis, United States"
Matthew T. Pietryka,0,"University of California - Davis, United States"
Jack Reilly,0,"New College of Florida, United States"
Daniel P. Enemark,0,"University of Southern California, United States"
Mathew D. McCubbins,0,"Marshall School of Business, Gould School of Law, Department of Political Science, University of Southern California, United States"
Nicholas Weller,0,"Department of Political Science, School of International Relations, University of Southern California, United States"
Jason Bello,0,"Department of Management, London School of Economics and Political Science, UK"
Meredith Rolfe,0,"Department of Management, London School of Economics and Political Science, UK"
Anand E. Sokhey,0,"Department of Political Science, University of Colorado, United States"
Paul A. Djupe,0,"Department of Political Science, Denison University, United States"
Jason M. Smith,0,"Department of Economics and Finance, Jon M. Huntsman School of Business, Utah State University, Logan, UT 84322, United States"
Daniel S. Halgin,0,"LINKS Center for Social Network Analysis, Department of Management, Gatton College of Business and Economics, University of Kentucky, Lexington, KY 40506-0034, United States"
Virginie Kidwell-Lopez,0,"Department of Organizations, Strategy and International Management, Naveen Jindal School of Management, The University of Texas at Dallas, Richardson, TX 75080-3021, United States"
Giuseppe (Joe) Labianca,0,"LINKS Center for Social Network Analysis, Department of Management, Gatton College of Business and Economics, University of Kentucky, Lexington, KY 40506-0034, United States"
Daniel J. Brass,0,"LINKS Center for Social Network Analysis, Department of Management, Gatton College of Business and Economics, University of Kentucky, Lexington, KY 40506-0034, United States"
Stephen P. Borgatti,0,"LINKS Center for Social Network Analysis, Department of Management, Gatton College of Business and Economics, University of Kentucky, Lexington, KY 40506-0034, United States"
Jennifer Golbeck,0,"Human-Computer Interaction Lab, College of Information Studies, University of Maryland - College Park, College Park, MD, United States"
Derek L. Hansen,0,"Information Technology, Brigham Young University, Provo, UT, United States"
Richard Heidler,0,"Department for Education and Social Sciences, Bergische University Wuppertal, Gaußstr. 20, 42097 Wuppertal, Germany"
Markus Gamper,0,"Department of Sociology, University of Trier, Cluster of Excellence “Societal Dependencies and Social Networks”, Germany"
Andreas Herz,0,"Institute for Social Pedagogy and Organization Sciences, University of Hildesheim, Lübeckerstraße 3, 31141 Hildesheim, Germany"
Florian Eßer,0,"Institute for Social Pedagogy and Organization Sciences, University of Hildesheim, Lübeckerstraße 3, 31141 Hildesheim, Germany"
Mayukh Dass,0,"Department of Marketing, Rawls College of Business, MS2101, Texas Tech University, Lubbock, TX 79409, United States"
Srinivas K. Reddy,0,"Department of Marketing, Lee Kong Chian School of Business, Singapore Management University, 50 Stamford Road #05-01, Singapore 178899, Singapore"
Dawn Iacobucci,0,"Owen Graduate School of Management, Vanderbilt University, 401 21st Avenue South, Nashville, TN 37203, United States"
Angela Bohn,0,"Institute for Statistics and Mathematics, Austria"
Christian Buchta,0,"Institute for Service Marketing and Tourism, Austria"
Kurt Hornik,0,"Institute for Statistics and Mathematics, Austria"
Patrick Mair,0,"Institute for Statistics and Mathematics, Austria"
Michael Schweinberger,0,"Department of Statistics, Rice University, Houston, TX, USA"
Miruna Petrescu-Prahova,0,"Department of Health Services, University of Washington, Seattle, WA, USA"
Duy Quang Vu,0,"Department of Mathematics and Statistics, University of Melbourne, Melbourne, Australia"
Tarik Crnovrsanin,0,"Department of Computer Science, 2063 Kemper Hall, University of California - Davis, One Shields Avenue, Davis, CA 95616, United States"
Chris Muelder,0,"Department of Computer Science, 2063 Kemper Hall, University of California - Davis, One Shields Avenue, Davis, CA 95616, United States"
Robert Faris,0,"Department of Sociology, 2247 Social Science and Humanities, University of California - Davis, One Shields Avenue, Davis, CA 95616, United States"
Diane Felmlee,0,"Department of Sociology, Pennsylvania State University, Oswald Tower, University Park, PA 16802, United States"
Kwan-Liu Ma,0,"Department of Computer Science, 2063 Kemper Hall, University of California - Davis, One Shields Avenue, Davis, CA 95616, United States"
Gerald Mollenhorst,0,"Utrecht University, The Netherlands"
Beate Völker,0,"Utrecht University, The Netherlands"
Henk Flap,0,"Utrecht University, The Netherlands"
Brandon Brooks,0,"Department of Media and Information, Michigan State University, United States"
Bernie Hogan,0,"Oxford Internet Institute, University of Oxford, United Kingdom"
Nicole B. Ellison,0,"School of Information, University of Michigan, United States"
Cliff Lampe,0,"School of Information, University of Michigan, United States"
Jessica Vitak,0,"College of Information Studies, University of Maryland - College Park, United States"
Sandra González-Bailón,0,"Annenberg School for Communication, University of Pennsylvania, United States"
Ning Wang 0013,0,"Oxford Internet Institute, University of Oxford, United Kingdom"
Alejandro Rivero,0,"Institute for Biocomputation and Physics of Complex Systems, University of Zaragoza, Spain"
Javier Borge-Holthoefer,0,"Qatar Computing Research Institute, Qatar Foundation, Qatar"
Yamir Moreno,0,"Institute for Biocomputation and Physics of Complex Systems, University of Zaragoza, Spain"
Maria Rosaria D'Esposito,0,"Department of Economics and Statistics, University of Salerno, Via Ponte don Melillo, 84084 Fisciano (SA), Italy"
Domenico De Stefano,0,"Department of Economics, Ca' Foscari University of Venice, Cannaregio 873, 30121 Venezia, Italy"
Giancarlo Ragozini,0,"Department of Political Sciences, University of Naples Federico II, Via Rodinò, 22, 80138 Napoli, Italy"
J. C. Barnes,0,"The University of Texas at Dallas, School of Economic, Political & Policy Sciences, 800 West Campbell Road, Richardson, TX 75080, United States"
Kevin M. Beaver,0,"Florida State University, College of Criminology and Criminal Justice, 634 West Call Street, Hecht House, Tallahassee, FL 32306, United States"
Jacob T. N. Young,0,"Arizona State University, School of Criminology and Criminal Justice, 411 North Central Avenue, Suite 600, Phoenix, AZ 85004, United States"
Michael TenEyck,0,"The University of Texas at Dallas, School of Economic, Political & Policy Sciences, 800 West Campbell Road, Richardson, TX 75080, United States"
Peter Pal Zubcsek,0,"Warrington College of Business Administration, University of Florida, Gainesville, FL 32611, United States"
Imran Chowdhury,0,"Lubin School of Business, Pace University, New York, NY 10038, United States"
Zsolt Katona,0,"Haas School of Business, University of California - Berkeley, Berkeley, CA 94720-1900, United States"
Zachary Neal,0,"Psychology Department, Michigan State University, 316 Physics, East Lansing, MI 48824, United States"
Murray Aitkin,0,"Department of Mathematics and Statistics, University of Melbourne, Victoria, Australia"
Duy Vu,0,"Department of Mathematics and Statistics, University of Melbourne, Victoria 3010, Australia"
Brian Francis,0,"Department of Mathematics and Statistics, Lancaster University, Lancaster LA1 4YL, United Kingdom"
Wei Wang 0211,0,"University of Central Florida, United States"
Eric J. Neuman,0,"University of Illinois at Urbana-Champaign, United States"
Daniel A. Newman,0,"University of Illinois at Urbana-Champaign, United States"
Jeremy M. Koster,0,"Department of Anthropology, University of Cincinnati, Cincinnati, OH 45221, United States"
George Leckie,0,"Centre for Multilevel Modelling, Graduate School of Education, University of Bristol, 2 Priory Road, Bristol BS8 1TX, United Kingdom"
Martin G. Everett,0,"University of Manchester, United Kingdom"
Stephen P. Borgatti,0,"University of Kentucky, United States"
David Tuckett,0,"UCL Centre for the Study of Decision-Making Uncertainty, Faculty of Brain Sciences, University College London, United Kingdom"
Robert Elliott Smith,0,"UCL Centre for the Study of Decision-Making Uncertainty, Faculty of Brain Sciences, University College London, United Kingdom"
Rickard Nyman,0,"UCL Centre for the Study of Decision-Making Uncertainty, Faculty of Brain Sciences, University College London, United Kingdom"
Alfredo Jose Morales,0,"Grupo de Sistemas Complejos, Departamento de Física y Mecánica, Universidad Politécnica de Madrid, Polytechnic University of Madrid, ETSI Agrónomos, 28040 Madrid, Spain"
Javier Borondo,0,"Grupo de Sistemas Complejos, Departamento de Física y Mecánica, Universidad Politécnica de Madrid, Polytechnic University of Madrid, ETSI Agrónomos, 28040 Madrid, Spain"
Juan Carlos Losada,0,"Grupo de Sistemas Complejos, Departamento de Física y Mecánica, Universidad Politécnica de Madrid, Polytechnic University of Madrid, ETSI Agrónomos, 28040 Madrid, Spain"
Rosa M. Benito,0,"Grupo de Sistemas Complejos, Departamento de Física y Mecánica, Universidad Politécnica de Madrid, Polytechnic University of Madrid, ETSI Agrónomos, 28040 Madrid, Spain"
Noah E. Friedkin,0,"Department of Sociology, University of California - Santa Barbara, United States"
Eugene C. Johnsen,0,"Department of Mathematics, University of California - Santa Barbara, United States"
Michal Bojanowski,0,"Interdisciplinary Centre for Mathematical and Computational Modelling (ICM), University of Warsaw, Prosta 69, 00-838 Warsaw, Poland"
Rense Corten,0,"Department of Sociology/ICS, Utrecht Unviersity, Padualaan 14, 3584 CH Utrecht, The Netherlands"
Sanne Smith,0,"Department of Sociology/ICS, Utrecht University, Padualaan 14, 3584 CH Utrecht, The Netherlands"
Ineke Maas,0,"Department of Sociology/ICS, Utrecht University, Padualaan 14, 3584 CH Utrecht, The Netherlands"
Frank van Tubergen,0,"Department of Sociology/ICS, Utrecht University, Padualaan 14, 3584 CH Utrecht, The Netherlands"
Ales Ziberna,0,"University of Ljubljana, Slovenia"
David Savage,0,"School of CS&IT, RMIT University, GPO Box 2476, Melbourne, Victoria 3001, Australia"
Xiuzhen Zhang,0,"School of CS&IT, RMIT University, GPO Box 2476, Melbourne, Victoria 3001, Australia"
Xinghuo Yu 0001,0,"School of CS&IT, RMIT University, GPO Box 2476, Melbourne, Victoria 3001, Australia"
Pauline Chou,0,"School of CS&IT, RMIT University, GPO Box 2476, Melbourne, Victoria 3001, Australia"
Qingmai Wang,0,"School of CS&IT, RMIT University, GPO Box 2476, Melbourne, Victoria 3001, Australia"
Andrew Shipilov,0,"INSEAD, Boulevard de Constance, Fontainebleau 77300, France"
Giuseppe (Joe) Labianca,0,"LINKS Center for Social Network Analysis, Gatton College of Business and Economics, University of Kentucky, Lexington, KY 40506, United States"
Valentyn Kalnysh,0,"Ukrainian Institute of Public Health, Kyiv, Ukraine"
Yuri Kalnysh,0,"Ukrainian Academy of Public Service, Kyiv, Ukraine"
Zachary Neal,0,"Psychology Department, 316 Physics Road, Michigan State University, East Lansing, MI 48824, United States"
Angela Bohn,0,"Institute for Statistics and Mathematics, Austria"
Christian Buchta,0,"Institute for Service Marketing and Tourism, Austria"
Kurt Hornik,0,"Institute for Statistics and Mathematics, Austria"
Patrick Mair,0,"Institute for Statistics and Mathematics, Austria"
Matthew Dabkowski,0,"Department of Systems and Industrial Engineering, University of Arizona, Tucson, United States"
Ronald L. Breiger,0,"School of Sociology, University of Arizona, Tucson, United States"
Ferenc Szidarovszky,0,"Reliasoft Corporation, 1450 South Eastside Loop, Tucson, United States"
Angelo Mondaini Calvão,0,"School of Applied Mathematics, Getulio Vargas Foundation,Rio de Janeiro, RJ, Brazil"
Crysttian Arantes Paixão,0,"School of Applied Mathematics, Getulio Vargas Foundation,Rio de Janeiro, RJ, Brazil"
Flávio Codeço Coelho,0,"School of Applied Mathematics, Getulio Vargas Foundation,Rio de Janeiro, RJ, Brazil"
Renato Rocha Souza,0,"School of Applied Mathematics, Getulio Vargas Foundation,Rio de Janeiro, RJ, Brazil"
Weihua An,0,"Indiana University, Departments of Sociology and Statistics, 752 Ballantine Hall, 1020 E. Kirkwood Avenue, Bloomington, IN 47405, USA"
Sam Schramski,0,"Post-Graduate Program in Amazonian Society and Culture, Federal University of Amazonas, Brazil"
Mark Caudell,0,"Department of Anthropology, Washington State University, Pullman, WA 99164-4910, United States"
Thomas Rotolo,0,"Department of Sociology, Washington State University, Pullman, WA 99164-4910, United States"
Mulye Grima,0,"School of Behavioral Sciences, Hawassa University, Hawassa, SNNPRS 95502, Ethiopia"
Bruce A. Desmarais,0,"Department of Political Science, University of Massachusetts Amherst, United States"
Vincent G. Moscardelli,0,"Department of Political Science, University of Connecticut, United States"
Brian F. Schaffner,0,"Department of Political Science, University of Massachusetts Amherst, United States"
Michael S. Kowal,0,"Department of Political Science, University of Massachusetts Amherst, United States"
Martin Hällsten,0,"Department of Sociology, Stockholm University, Sweden"
Christofer R. Edling,0,"Department of Sociology, Lund University, Sweden"
Jens Rydgren,0,"Department of Sociology, Stockholm University, Sweden"
Andreas Herz,0,"Institute for Social Pedagogy and Organization Sciences, University of Hildesheim, Marienburger Platz 22, 31141 Hildesheim, Germany"
David E. Eagle,0,"Department of Sociology, Duke University, PO Box 90088, Durham, NC 27708-0088, United States"
Rae Jean Proeschold-Bell,0,"Duke Global Health Institute, Duke University, PO Box 90392, Durham, NC 27708-0392, United States"
Nadine Tamburrini,0,"School of Biological Sciences, Royal Holloway University of London, Egham TW20 0EX, UK"
Marco Cinnirella,0,"Department of Psychology, Royal Holloway University of London, Egham TW20 0EX, UK"
Vincent A. A. Jansen,0,"School of Biological Sciences, Royal Holloway University of London, Egham TW20 0EX, UK"
John Bryden,0,"School of Biological Sciences, Royal Holloway University of London, Egham TW20 0EX, UK"
Mario Luis Small,0,"Harvard University, United States"
Vontrese Deeds Pamphile,0,"Northwestern University, United States"
Peter McMahan,0,"University of Chicago, United States"
Janice Yap,0,"School of Social Sciences, Singapore Management University, 90 Stamford Road, Level 4, Singapore 178903, Singapore"
Nicholas Harrigan,0,"School of Social Sciences, Singapore Management University, 90 Stamford Road, Level 4, Singapore 178903, Singapore"
Kathleen M. O'Connor,0,"Samuel Curtis Johnson Graduate School of Management, Cornell University, United States"
Eric Gladstone,0,"Samuel Curtis Johnson Graduate School of Management, Cornell University, United States"
Yanjie Bian,0,"The Institute of Empirical Social Sciences Research, Xi’an Jiaotong University, No. 28, Xianning West Road, Xi’an, Shaanxi 710049, China"
Xianbi Huang,0,"School of Social Sciences and Communications, La Trobe University, Melbourne, Victoria 3086, Australia"
Lei Zhang 0042,0,"Department of Sociology, University of Minnesota, 267 19th Avenue South, Minneapolis, MN 55455, United States"
Jeffrey A. Smith,0,"University of Nebraska-Lincoln, United States"
Robert Faris,0,"University of California - Davis, United States"
Alexander G. Nikolaev,0,"Department of Industrial and Systems Engineering, 438 Bell Hall, State University of New York at Buffalo, Buffalo, NY 14260, United States"
Raihan Razib,0,"Department of Industrial and Systems Engineering, 438 Bell Hall, State University of New York at Buffalo, Buffalo, NY 14260, United States"
Ashwin Kucheriya,0,"Department of Industrial and Systems Engineering, 438 Bell Hall, State University of New York at Buffalo, Buffalo, NY 14260, United States"
Per Block,0,"ETH Zürich, ETH Zurich, Clausiusstr. 50, 8092 Zürich, Switzerland"
Pieter-Paul Verhaeghe,0,"Department of Sociology, Ghent University, Belgium"
Koen Van der Bracht,0,"Department of Sociology, Ghent University, Belgium"
Bart Van de Putte,0,"Department of Sociology, Ghent University, Belgium"
Wenhong Chen,0,"Department of Radio-TV-Film, College of Communication, 1 University Station A0800, University of Texas at Austin, 2504 Whitis Ave Stop A0800, Austin, TX 78712-1067, United States"
Michael Windzio,0,"University of Bremen, EMPAS, P.O. Box 330 440, 28334 Bremen, Germany"
Cuihua Shen,0,"Department of Communication, University of California - Davis, USA"
Wenhong Chen,0,"Department of Radio-TV-Film, University of Texas at Austin, USA"
Jason Owen-Smith,0,"University of Michigan, Department of Sociology, #3001 500 S. State St., Ann Arbor, MI 48109-1382, United States"
Natalie C. Cotton-Nessler,0,"Bentley University, Department of Management, 175 Forest Street, Waltham, MA 02452, United States"
Helena Buhr,0,"The Northwestern Institute on Complex Systems (NICO), 600 Foster Street, Evanston, IL 60208-4057, United States"
Maria Grazia Vigliotti,0,"Department of Computing, Imperial College London, South Kensington Campus SW7 2BZ, UK"
Chris Hankin,0,"Institute of Security and Department of Computing, Imperial College London, South Kensington Campus SW7 2BZ, UK"
Michael J. Brusco,0,"Florida State University, United States"
Patrick Doreian,0,"University of Ljubljana, Slovenia and University of Pittsburgh, United States"
Lorien Jasny,0,"National Socio-Environmental Synthesis Center, 1 Park Place, Suite 300, Annapolis, MD 21401, United States"
Mark Lubell,0,"University of California - Davis, Department of Environmental Science and Policy, One Shields Avenue, Davis, CA 95616, United States"
Matthew Johnson 0002,0,"School of Engineering and Computer Science, Durham University, United Kingdom"
Daniël Paulusma,0,"School of Engineering and Computer Science, Durham University, United Kingdom"
Erik Jan van Leeuwen,0,"Max-Planck Institut für Informatik, Saarbrücken, Germany"
John R. Hipp,0,"Department of Criminology, Law and Society, University of California - Irvine, United States"
Cheng Wang 0010,0,"Program in Public Health, University of California - Irvine, United States"
Carter T. Butts,0,"Department of Sociology, University of California - Irvine, United States"
Rupa Jose,0,"Department of Psychology & Social Behavior, University of California - Irvine, United States"
Cynthia M. Lakon,0,"Program in Public Health, University of California - Irvine, United States"
Todd C. Lehmann,0,"University of Michigan, United States"
James A. Rolfsen,0,"Creighton University, United States"
Terry D. Clark,0,"Creighton University, United States"
Ling Heng Henry Wong,0,"Victorian Funds Management Corporation & Department of Finance, The University of Melbourne, Australia"
André F. Gygax,0,"Department of Finance, The University of Melbourne, Australia"
Peng Wang 0002,0,"Melbourne School of Psychological Sciences, The University of Melbourne, Australia"
Yuli Patrick Hsieh,0,"Program on Digital Technology and Society, Survey Research Division, RTI International, United States"
Matthew E. Brashears,0,"Cornell University, Department of Sociology, Ithaca, NY 14853, United States"
Eric Quintane,0,"University of Los Andes, School of Management, Bogota, Colombia"
Bart Husslage,0,"Department of Mathematics, Fontys University of Applied Sciences, P.O. Box 90900, 5000 GA Tilburg, The Netherlands"
Peter Borm,0,"CentER and Department of Econometrics and Operations Research, Tilburg University, P.O. Box 90153, 5000 LE Tilburg, The Netherlands"
Twan Burg,0,"CentER and Department of Econometrics and Operations Research, Tilburg University, P.O. Box 90153, 5000 LE Tilburg, The Netherlands"
Herbert Hamers,0,"CentER and Department of Econometrics and Operations Research, Tilburg University, P.O. Box 90153, 5000 LE Tilburg, The Netherlands"
Roy Lindelauf,0,"Military Operational Art & Science, Netherlands Defense Academy, P.O. Box 90002, 4800 PA Breda, The Netherlands"
Weihua An,0,"Indiana University, Department of Sociology and Department of Statistics, 752 Ballantine Hall, 1020 E. Kirkwood Ave., Bloomington, IN 47405, USA"
Long Doan,0,"Indiana University, Department of Sociology, 744 Ballantine Hall, 1020 E. Kirkwood Ave., Bloomington, IN 47405, USA"
Lars Leszczensky,0,"Mannheim Centre for European Social Research (MZES), Graduate School of Economic and Social Sciences (GESS), University of Mannheim, Germany"
Sebastian Pink,0,"Mannheim Centre for European Social Research (MZES), Graduate School of Economic and Social Sciences (GESS), University of Mannheim, Germany"
Jacob Habinek,0,"University of California - Berkeley, Department of Sociology, United States"
John Levi Martin,0,"University of Chicago, Department of Sociology, United States"
Benjamin D. Zablocki,0,"Rutgers University, Department of Sociology, United States"
Cohen R. Simpson,0,"London School of Economics and Political Science (Department of Methodology), United Kingdom"
Manuel Fischer,0,"Department of Environmental Social Sciences, Swiss Federal Institute for Aquatic Research, Überlandstrasse 133, 8600 Dübendorf, Switzerland"
Pascal Sciarini,0,"Department of Political Science and International Relations, University of Geneva, 40 Boulevard du Pont-d’Arve, 1204 Geneva, Switzerland"
Michaela Hoffman,0,"University of Missouri, Columbia, USA"
Douglas L. Steinley,0,"University of Missouri, Columbia, USA"
Michael J. Brusco,0,"Florida State University, USA"
Monika Cerinsek,0,"Hruška d.o.o., Kajuhova 90, 1000 Ljubljana, Slovenia"
Vladimir Batagelj,0,"Institute of Mathematics, Physics and Mechanics, Jadranska 19, 1000 Ljubljana, Slovenia"
Xiangju Qin,0,"School of Computer Science & Informatics, University College Dublin, Dublin 4, Ireland"
Pádraig Cunningham,0,"School of Computer Science & Informatics, University College Dublin, Dublin 4, Ireland"
Michael Salter-Townshend,0,"Department of Statistics, University of Oxford, 1 South Parks Road, Oxford OX1 3TG, UK"
Jesse Shore,0,"Boston University, Questrom School of Business, United States"
Benjamin Lubin,0,"Boston University, Questrom School of Business, United States"
Katrien Fransen,0,"Department of Kinesiology, KU Leuven, Tervuursevest 101, Box 1500, 3001 Leuven, Belgium"
Stef Van Puyenbroeck,0,"Department of Kinesiology, KU Leuven, Tervuursevest 101, Box 1500, 3001 Leuven, Belgium"
Todd M. Loughead,0,"Department of Kinesiology, University of Windsor, 401 Sunset Avenue, Windsor, Ontario, Canada"
Norbert Vanbeselaere,0,"Center for Social and Cultural Psychology, KU Leuven, Tiensestraat 102, Box 3727, 3000 Leuven, Belgium"
Bert De Cuyper,0,"Department of Kinesiology, KU Leuven, Tervuursevest 101, Box 1500, 3001 Leuven, Belgium"
Gert Vande Broek,0,"Department of Kinesiology, KU Leuven, Tervuursevest 101, Box 1500, 3001 Leuven, Belgium"
Filip Boen,0,"Department of Kinesiology, KU Leuven, Tervuursevest 101, Box 1500, 3001 Leuven, Belgium"
Robin I. M. Dunbar,0,"Department of Experimental Psychology, University of Oxford, Oxford, UK"
Valerio Arnaboldi,0,"Department of Experimental Psychology, University of Oxford, Oxford, UK"
Marco Conti,0,"Institute of Informatics and Telematics of CNR, Pisa, Italy"
Andrea Passarella,0,"Institute of Informatics and Telematics of CNR, Pisa, Italy"
Weihua An,0,
Zsófia Boda,0,"University of Oxford, Department of Sociology, Nuffield College, United Kingdom"
Bálint Néray,0,"Hungarian Academy of Sciences, Centre for Social Sciences, Institute for Sociology, Hungary"
Feng Shi 0005,0,"Computation Institute, University of Chicago, 5735 S Ellis Ave, Chicago, IL 60637, USA"
Jacob G. Foster,0,"Department of Sociology, University of California - Los Angeles, 375 Portola Plaza, Los Angeles, CA 90095, USA"
James A. Evans,0,"Computation Institute, University of Chicago, 5735 S Ellis Ave, Chicago, IL 60637, USA"
Phillip Bonacich,0,"Department of Sociology, University of California - Los Angeles, CA 90024, United States"
Paulette Lloyd,0,"AAAS Fellow and Foreign Affairs Analyst, U.S. Department of State, 2201C Street NW, Washington, DC 20524, United States"
Catherine T. Shea,0,"Kellogg School of Management, Northwestern University, United States"
Tanya Menon,0,"Fisher College of Business, Ohio State University, United States"
Edward Bishop Smith,0,"Kellogg School of Management, Northwestern University, United States"
Kyle Emich,0,"Alfred Lerner College of Business and Economics, University of Delaware, United States"
Bas Hofstra,0,"Department of Sociology/ICS, Utrecht University, Padualaan 14, 3584 CH Utrecht, The Netherlands"
Rense Corten,0,"Department of Sociology/ICS, Utrecht University, Padualaan 14, 3584 CH Utrecht, The Netherlands"
Vincent Buskens,0,"Department of Sociology/ICS, Utrecht University, Padualaan 14, 3584 CH Utrecht, The Netherlands"
C. Prem Sankar,0,"Department of Futures Studies, University of Kerala, Kariavattom, Kerala 695 581, India"
K. Asokan 0002,0,"Department of Mathematics, College of Engineering, Thiruvananthapuram, Kerala 695 016, India"
K. Satheesh Kumar,0,"Department of Futures Studies, University of Kerala, Kariavattom, Kerala 695 581, India"
Duy Vu,0,"University of Melbourne, VIC 3010, Australia"
Philippa Pattison,0,"University of Sydney, NSW 2006, Australia"
Garry Robins,0,"University of Melbourne, VIC 3010, Australia"
Andreas Tutic,0,"Universität Leipzig, University of Leipzig, Institut für Soziologie, Beethovenstraße 15, 04107 Leipzig, Germany"
Harald Wiese,0,"Universität Leipzig, University of Leipzig, Wirtschaftswissenschaftliche Fakultät, Grimmaische Straße 12, 04109 Leipzig, Germany"
Ronald S. Burt,0,"University of Chicago Booth School of Business, Chicago, IL 60637, United States"
J. Ashwin Rambaran,0,"Department of Sociology and Interuniversity Center for Social Science Theory and Methodology (ICS), University of Groningen, Grote Rozenstraat 31, 9712 TG Groningen, The Netherlands"
Jan Kornelis Dijkstra,0,"Department of Sociology and Interuniversity Center for Social Science Theory and Methodology (ICS), University of Groningen, Grote Rozenstraat 31, 9712 TG Groningen, The Netherlands"
Anke Munniksma,0,"Department of Education, University of Amsterdam, Nieuwe Achtergracht 127, 1018 WS Amsterdam, The Netherlands"
Antonius H. N. Cillessen,0,"Department of Developmental Psychology and Behavioural Science Institute (BSI), Radboud University, Montessorilaan 3, 6500 HE Nijmegen, The Netherlands"
Samira Malek Mohamadi Golsefid,0,"Department of Industrial Engineering, Amirkabir University of Technology (Polytechnic of Tehran), P.O. Box 15875-4413, Tehran, Iran"
Mohammad Hossein Fazel Zarandi,0,"Department of Industrial Engineering, Amirkabir University of Technology (Polytechnic of Tehran), P.O. Box 15875-4413, Tehran, Iran"
Susan Bastani,0,"Department of Sociology, Alzahra University, 19938-93973 Tehran, Iran"
Patrick Doreian,0,"University of Ljubljana, Slovenia"
Charles J. Gomez,0,"Stanford University, 485 Lasuen Mall, Stanford, CA 94305, United States"
Paolo Parigi,0,"Stanford University, 450 Serra Mall, Building 120, Room 132, Stanford, CA 94305, United States"
Jennifer Watling Neal,0,"Department of Psychology, Michigan State University, United States"
Zachary P. Neal,0,"Department of Psychology, Michigan State University, United States"
Elise Cappella,0,"Department of Applied Psychology, New York University, United States"
Min Zhou,1,"Department of Sociology, University of Victoria, Canada"
Gang Wu,1,"International Business School, Southwestern University of Finance and Economics, China"
Helian Xu,0,"School of Economy and Trade, Hunan University, China"
Matthew E. Brashears,0,"University of South Carolina, Department of Sociology, Sloan College Rm. 321, 911 Pickens St., Columbia, SC 29208, United States"
Eric Gladstone,0,"LINKS Center for Social Network Analysis, Gatton College of Business & Economics, University of Kentucky, Lexington, KY 40506, United States"
Balázs Kovács,0,"Yale University, USA"
Chengwei Liu,0,"University of Warwick, UK"
Beata Lopaciuk-Gonczaryk,0,"Faculty of Economic Sciences, University of Warsaw, Poland"
Shanfeng Wang,0,"Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, Xidian University, Xi’an, Shaanxi Province 710071, China"
